anime_id,title,type,source,episodes,status,score,scored_by,rank,popularity,members,favorites,premiered,studio,genre
16776,Hurdle,Movie,Unknown,1,Finished Airing,5.36,14,10525.0,11627,171,0,,,Drama
3960,Armored Core: Fort Tower Song,ONA,Unknown,1,Finished Airing,4.8,266,9198.0,8201,1032,0,,,"Action, Mecha, Sci-Fi"
30915,Kekkai Sensen: Soresaemo Saitei de Saikou na Hibi,Special,Manga,1,Finished Airing,6.82,11173,4240.0,2517,22201,23,,Bones,"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire"
36394,Wonderful World: Ganmen Shintaisou,Music,Original,1,Finished Airing,3.63,8,12675.0,14306,29,0,,,Music
21913,Kanbee-kun ga Yuku,Special,Unknown,3,Finished Airing,5.0,20,10762.0,12996,99,0,,,"Comedy, Historical, Kids"
8134,"Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de arimasu!!",Movie,Manga,1,Finished Airing,7.35,781,2235.0,6860,1993,0,,Sunrise,Comedy
5397,Usavich III,TV,Original,13,Finished Airing,7.22,2200,2749.0,5691,3394,5,Fall 2008,Kanaban Graphics,Comedy
11525,Mamimume★Mogacho,TV,Unknown,13,Finished Airing,6.0,18,11155.0,12167,138,0,Summer 2001,,Kids
35510,Seizei Ganbare! Mahou Shoujo Kurumi,ONA,Original,0,Currently Airing,7.28,25,11991.0,9937,401,1,,Pie in The Sky,"Parody, Magic"
35921,Da Wei Bei Ken Zhi Daomei Tegong Xiong,Movie,Original,1,Finished Airing,6.25,8,9938.0,13680,67,0,,,"Adventure, Comedy, Kids"
3841,Chi&#039;s Sweet Home,TV,Manga,104,Finished Airing,7.79,16579,893.0,1688,43447,382,Spring 2008,Madhouse,"Comedy, Slice of Life"
35651,Aozora Under Girls!,ONA,Game,1,Finished Airing,5.67,61,8054.0,11493,180,0,,,Music
27663,Baby Steps 2nd Season,TV,Manga,25,Finished Airing,8.16,30730,354.0,1495,51969,244,Spring 2015,Studio Pierrot,"Sports, Romance, School, Shounen"
30349,Legend of the Moles: The Treasure of Scylla,Movie,Unknown,1,Finished Airing,6.7,10,11067.0,13414,80,0,,,"Kids, Adventure, Fantasy"
34167,Cocolors,Movie,Original,1,Finished Airing,7.19,21,9906.0,6576,2285,0,,"Kamikaze Douga, Nishiki Studio",Sci-Fi
9988,Otome wa Boku ni Koishiteru: Futari no Elder The Animation,OVA,Visual novel,3,Finished Airing,6.93,4956,3818.0,3368,12421,28,,Silver Link.,"Drama, Romance, School"
20143,Kazu & Yasu Hero Tanjou,Movie,Unknown,1,Finished Airing,5.89,19,10807.0,12313,131,0,,,"Drama, Sports"
6980,Kaidan Restaurant,TV,Picture book,23,Finished Airing,7.36,3399,2190.0,3476,11428,46,Fall 2009,Toei Animation,"Horror, Kids, Mystery, Supernatural"
6533,Atarashii Sekai,Music,Unknown,1,Finished Airing,6.56,1108,5367.0,7021,1854,3,,Studio 4°C,Music
9465,Break Blade 4: Sanka no Chi,Movie,Manga,1,Finished Airing,7.94,29228,626.0,1605,46832,28,,"Production I.G, Xebec","Action, Fantasy, Mecha, Military, Shounen"
31044,Kamisama Minarai: Himitsu no Cocotama,TV,Original,0,Currently Airing,6.11,219,7057.0,7088,1792,9,Fall 2015,OLM,"Slice of Life, Kids, Magic, Fantasy"
33108,Anime Douyou,Music,Music,30,Finished Airing,5.0,10,9607.0,13292,85,1,,,"Music, Kids"
22541,Oniku Daisuki! Zeushi-kun,TV,Original,12,Finished Airing,5.56,61,8269.0,11057,219,0,Winter 2014,DLE,Comedy
37357,Prism,Music,Original,1,Finished Airing,5.67,64,8065.0,12170,141,0,,,Music
18283,Sonyeon 007 Eunhateukgongdae,Movie,Unknown,1,Finished Airing,4.47,19,12175.0,12860,106,0,,,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space"
34669,Ba La La Xiao Mo Xian Zhi: Feiyue Cai Ling Bao 2nd Season,TV,Original,26,Finished Airing,5.0,15,9671.0,10654,268,0,Spring 2017,,"Comedy, Magic, Shoujo"
9731,Nurarihyon no Mago Recaps,Special,Manga,2,Finished Airing,6.39,5936,6041.0,3536,11001,6,,Studio Deen,"Action, Supernatural, Demons, Shounen"
664,Fullmetal Alchemist: Reflections,Special,Manga,1,Finished Airing,7.37,12025,2148.0,2141,29367,42,,Bones,"Adventure, Fantasy, Comedy, Military, Drama, Shounen"
23317,Kuroshitsuji: Book of Murder,OVA,Manga,2,Finished Airing,8.34,51378,201.0,808,107181,856,,A-1 Pictures,"Comedy, Demons, Fantasy, Historical, Mystery, Shounen, Supernatural"
30061,Genki Bakuhatsu Ganbaruger: Hyakka,OVA,Unknown,1,Finished Airing,5.81,21,10201.0,12636,116,0,,Sunrise,"Action, Mecha, Shounen"
31439,Wagamama High Spec,TV,Visual novel,12,Finished Airing,5.46,9467,8444.0,2357,25118,39,Spring 2016,AXsiZ,"Comedy, School"
35286,Henkei Shoujo,ONA,Original,5,Finished Airing,5.83,2631,7728.0,3938,8463,18,,DLE,Sci-Fi
34284,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,TV,Light novel,6,Finished Airing,7.66,6360,1211.0,2564,21544,81,Fall 2017,Studio Gokumi,"Slice of Life, Drama, Magic, Fantasy"
16257,Efficus: Kono Omoi o Kimi ni...,OVA,Unknown,2,Finished Airing,5.24,17,10044.0,11623,170,1,,,Magic
2623,Flanders no Inu (Movie),Movie,Novel,1,Finished Airing,8.01,3126,543.0,3441,11726,46,,Nippon Animation,"Drama, Historical"
6412,Yuki Terai,OVA,Original,6,Finished Airing,5.78,69,7813.0,10187,348,1,,,Music
37419,Kyushu Love Milk Club,Special,Original,3,Finished Airing,4.8,10,11051.0,14297,28,0,,,Slice of Life
11889,The iDOLM@STER: 765 Pro to Iu Monogatari,Special,Game,1,Finished Airing,7.54,8347,1542.0,2966,16182,12,,A-1 Pictures,"Music, Comedy, Drama"
32699,Minions x Godzilla x Toho Cinema Collaboration Tokubetsu Eizou,Movie,Original,1,Finished Airing,5.06,191,8982.0,10118,363,2,,,Comedy
4983,Hells,Movie,Manga,1,Finished Airing,7.06,4239,3338.0,3357,12493,51,,Madhouse,"Adventure, Comedy, Horror"
35838,Shoujo Shuumatsu Ryokou,TV,Web manga,12,Finished Airing,8.19,38899,328.0,757,114576,1563,Fall 2017,White Fox,"Adventure, Mystery, Sci-Fi, Slice of Life"
20723,Kyousou Giga (TV) Recaps,Special,Unknown,2,Finished Airing,6.66,3984,4934.0,3970,8327,2,,Toei Animation,"Action, Fantasy, Supernatural"
17673,Kyubi no Kitsune to Tobimaru (Sesshoseki),Movie,Unknown,1,Finished Airing,6.0,14,11050.0,11355,191,0,,,"Demons, Fantasy"
31511,Holiday,Movie,Unknown,1,Finished Airing,6.13,15,10489.0,13633,70,0,,,
36160,Yaoguai Mingdan 2nd Season,ONA,Web manga,21,Finished Airing,8.06,523,482.0,6859,2001,19,,Haoliners Animation League,"Action, Comedy, Romance, Fantasy"
37033,Emiya-san Chi no Kyou no Gohan,ONA,Manga,0,Currently Airing,7.59,6003,1374.0,2331,25422,58,,ufotable,"Slice of Life, Comedy"
8812,Alice SOS,TV,Original,28,Finished Airing,6.14,113,6955.0,8270,998,1,Spring 1998,J.C.Staff,Adventure
16796,Mujeokcheorin Rambot,Movie,Unknown,1,Finished Airing,3.56,18,11349.0,12924,103,0,,,"Action, Mecha, Shounen, Space"
13117,Hakuouki Movie 1: Kyoto Ranbu,Movie,Visual novel,1,Finished Airing,7.86,5026,779.0,2922,16682,67,,Studio Deen,"Action, Historical, Supernatural, Drama, Samurai, Josei"
9119,Chirorin Mura Monogatari,TV,Unknown,170,Finished Airing,6.73,207,4613.0,9484,510,1,Spring 1992,,"Kids, Slice of Life"
6841,Maabou no Kinoshita Toukichirou,Movie,Original,1,Finished Airing,5.02,303,9030.0,9218,596,0,,,Samurai
36561,Doupo Cangqiong Specials,ONA,Novel,2,Finished Airing,6.91,109,3869.0,10597,278,0,,,"Action, Adventure, Demons, Fantasy"
13041,Battle Break,ONA,Unknown,1,Finished Airing,5.65,60,8092.0,10869,238,0,,OLM,"Action, Kids"
10928,Nogizaka Haruka no Himitsu: Finale,OVA,Unknown,4,Finished Airing,7.4,13450,2035.0,2351,25168,36,,Diomedea,"Comedy, Romance"
1675,Transformers Micron Densetsu,TV,Unknown,52,Finished Airing,6.8,3347,4341.0,4562,5922,29,Winter 2003,Actas,"Action, Mecha, Sci-Fi, Shounen"
3869,Sakura Momoko Gekijou: Coji-Coji,TV,Unknown,100,Finished Airing,6.59,41,11937.0,10821,246,0,Fall 1997,Nippon Animation,"Fantasy, Comedy"
712,Zoids Genesis,TV,Unknown,50,Finished Airing,7.34,4624,2293.0,3496,11280,33,Spring 2005,Shogakukan Music &amp; Digital Entertainment,"Action, Adventure, Comedy, Mecha, Military"
23009,Ookami Shounen Ken: Arabia no Kaijin - Ma no Iwa no Kettou,Movie,Unknown,1,Finished Airing,5.58,12,11638.0,12261,134,0,,Toei Animation,"Adventure, Kids"
20009,Doubutsu Mura Monogatari,TV,Unknown,100,Finished Airing,6.38,16,10020.0,11942,150,0,Spring 1970,Eiken,Kids
32664,Bananya,TV,Original,13,Finished Airing,6.79,15982,4349.0,1945,34653,183,Summer 2016,Gathering,"Slice of Life, Comedy, Kids"
27455,Porong Porong Pororo 3,TV,Unknown,52,Finished Airing,5.71,31,11809.0,12858,106,0,Spring 2009,,"Kids, Sci-Fi"
961,Virtua Fighter,TV,Game,35,Finished Airing,7.13,2437,3114.0,4829,5131,14,Fall 1995,Tokyo Movie Shinsha,"Action, Adventure, Martial Arts, Comedy, Shounen"
34156,PePePePengiin,TV,Original,13,Finished Airing,5.26,35,11746.0,10433,307,1,Fall 2016,DLE,Comedy
31280,Selector Destructed WIXOSS Movie,Movie,Card game,1,Finished Airing,7.31,3571,2404.0,3337,12674,21,,J.C.Staff,"Game, Psychological"
3514,Noramimi,TV,Manga,12,Finished Airing,6.46,52,5770.0,9421,526,1,Winter 2008,TMS Entertainment,Comedy
36180,Clock Lock Works,Music,Music,1,Finished Airing,4.78,41,9901.0,13596,72,0,,Minakata Laboratory,Music
33360,Code Geass: Boukoku no Akito 5 - Itoshiki Monotachi e Picture Drama,Special,Original,1,Finished Airing,6.78,849,4391.0,5367,3908,6,,,"Comedy, Military"
21037,Uchuu Icchokusen,Movie,Unknown,1,Finished Airing,5.51,37,12548.0,9917,404,1,,,"Sci-Fi, Mystery, Space, Fantasy"
16259,Inferious Wakusei Senshi Gaiden Condition Green,OVA,Unknown,6,Finished Airing,5.32,41,10574.0,10832,246,0,,,"Action, Sci-Fi"
24847,Ichigeki Sacchuu!! Hoihoi-san: Legacy,ONA,Manga,1,Finished Airing,4.83,259,9187.0,8986,682,0,,Bridge,"Comedy, Sci-Fi"
33903,All-Free kono Natsu Ichioshi Monogatari Campaign Kokuchi Douga,ONA,Original,12,Finished Airing,5.89,263,7585.0,7681,1344,0,,,Slice of Life
27793,It Girl,Music,Unknown,1,Finished Airing,5.68,981,8038.0,7463,1491,2,,,Music
870,Dragon Half,OVA,Manga,2,Finished Airing,6.99,7961,3592.0,3222,13736,61,,Production I.G,"Comedy, Fantasy, Parody"
31827,Comet Lucifer: Garden Indigo no Shasou kara,Special,Original,12,Finished Airing,6.17,534,6849.0,5428,3790,3,,,"Adventure, Comedy, Fantasy"
1584,Stratos 4 Advance Kanketsu-hen,OVA,Unknown,2,Finished Airing,7.04,871,3429.0,6722,2136,2,,,"Comedy, Military, Sci-Fi"
3465,Nagasaki 1945: Angelus no Kane,Movie,Unknown,1,Finished Airing,6.29,51,6441.0,9648,468,0,,,"Drama, Historical, Military"
6809,Toshi Densetsu Monogatari Hikiko,OVA,Original,1,Finished Airing,6.03,1306,7297.0,5550,3618,5,,,Horror
244,Agatha Christie no Meitantei Poirot to Marple,TV,Novel,39,Finished Airing,6.94,1255,3761.0,4944,4822,13,Summer 2004,OLM,"Historical, Mystery"
2614,Mirai Shounen Conan: Kyodaiki Gigant no Fukkatsu,Movie,Novel,1,Finished Airing,6.86,214,4080.0,8302,984,2,,Nippon Animation,"Sci-Fi, Adventure, Drama"
36551,Lalala Lala-chan: Patapata Daisensou,TV,Original,12,Finished Airing,4.88,8,11058.0,13899,54,0,Fall 2016,Usagi Ou,"Adventure, Fantasy, Kids"
13303,Usogui,OVA,Manga,1,Finished Airing,5.72,62,7959.0,8152,1069,0,,Shueisha,"Game, Psychological, Seinen"
10015,Yu☆Gi☆Oh! Zexal,TV,Manga,73,Finished Airing,6.5,14525,5626.0,2038,32044,191,Spring 2011,Studio Gallop,"Action, Fantasy, Game, Shounen"
9421,SMAnime,OVA,Unknown,3,Finished Airing,6.46,115,5778.0,10292,331,0,,,"Action, Seinen"
35129,Tottoko Hamtarou no Tottoko Taisetsu!! Koutsuu Rule,OVA,Manga,1,Finished Airing,6.19,51,6811.0,10660,269,0,,,"Drama, Kids"
35880,Yowamushi Pedal: Re:Generation,Movie,Manga,1,Finished Airing,6.94,173,3798.0,6286,2616,2,,TMS Entertainment,"Comedy, Sports, Drama, Shounen"
21325,Pupipo!,TV,Manga,15,Finished Airing,6.87,7508,4049.0,3074,14937,30,Winter 2014,AIC Plus+,"Slice of Life, Comedy, Supernatural, School"
36934,Captain Tsubasa (2018),TV,Manga,0,Currently Airing,7.73,4817,1055.0,2200,28040,75,Spring 2018,David Production,"Action, Sports, Shounen"
34615,Usakame Special,Special,Manga,1,Finished Airing,5.69,258,8029.0,8262,1007,0,,Millepensee,"Comedy, Sports, Shounen"
33858,Kissaten Soudou,ONA,Other,1,Finished Airing,3.38,24,10899.0,13575,72,0,,,Comedy
7621,Chuumon no Ooi Ryouriten,Movie,Book,1,Finished Airing,6.07,167,7170.0,9399,533,0,,,"Horror, Supernatural, Fantasy"
36327,Fate/Apocrypha: Seihai Daisen Kaimaku-hen,Special,Light novel,1,Finished Airing,6.39,1214,6029.0,4308,6787,6,,A-1 Pictures,"Action, Historical, Supernatural, Drama, Magic, Fantasy"
2693,Detatoko Princess,OVA,Unknown,3,Finished Airing,6.08,599,7131.0,7180,1718,5,,J.C.Staff,"Comedy, Fantasy"
6680,Doujouji,Movie,Original,1,Finished Airing,6.09,426,7107.0,8326,970,2,,,"Supernatural, Historical"
29718,Kumo no Ito (Special),Special,Unknown,1,Finished Airing,5.48,29,11007.0,11454,183,0,,,Drama
22565,Bad Badtz-Maru no Ari to Kirigirisu,OVA,Unknown,1,Finished Airing,5.4,43,9677.0,11856,155,0,,,"Kids, Fantasy"
2099,Silent Möbius: The Motion Picture,Movie,Manga,1,Finished Airing,6.43,1060,5895.0,6189,2752,1,,AIC,"Sci-Fi, Adventure, Supernatural"
15673,Tell Your World,Music,Unknown,1,Finished Airing,6.96,2111,3720.0,5680,3408,6,,,Music
312,Ace wo Nerae!: Final Stage,OVA,Unknown,12,Finished Airing,6.51,224,5539.0,8351,957,2,,,"Action, Drama, Sports"
6935,Enkinhou no Hako: Hakase no Sagashimono,Special,Unknown,1,Finished Airing,5.23,452,8781.0,8515,879,2,,,Slice of Life
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,TV,Light novel,13,Finished Airing,8.29,221377,254.0,150,356402,9592,Spring 2015,feel.,"Slice of Life, Comedy, Drama, Romance, School"
11197,Kuma no Puutarou,TV,Unknown,30,Finished Airing,6.27,15,11003.0,12581,119,0,Spring 1995,Studio Deen,Comedy
10812,Toumei Shounen Tantei Akira,Special,Unknown,1,Finished Airing,5.67,61,8067.0,11362,191,0,,,"Action, Shounen"
989,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi,Special,Unknown,1,Finished Airing,6.08,146,7162.0,9021,669,2,,T.P.O,"Historical, Military"
215,Pia Carrot e Youkoso!! 2 DX,OVA,Unknown,6,Finished Airing,6.46,664,5774.0,7308,1612,2,,,"Comedy, Romance"
8840,Senkou no Night Raid: Yogen,Special,Original,1,Finished Airing,6.37,1557,6137.0,5903,3079,2,,A-1 Pictures,"Action, Historical, Military, Super Power"
20931,Oneechan ga Kita,TV,4-koma manga,12,Finished Airing,6.49,33133,5650.0,1317,61668,53,Winter 2014,C2C,"Comedy, Slice of Life"
7113,30th Gundam Perfect Mission,OVA,Unknown,1,Finished Airing,7.02,2400,3482.0,5012,4667,13,,Sunrise,"Mecha, Sci-Fi"
31643,Mr. Deniroo in Henteko Mushi,Special,Unknown,1,Finished Airing,4.55,22,11341.0,13395,81,1,,,"Comedy, Kids, Slice of Life"
34852,Pikaia!!,TV,Original,13,Finished Airing,5.05,19,11763.0,11285,197,0,Winter 2017,,"Slice of Life, Kids, Drama"
20963,Shimajirou to Kujira no Uta,Movie,Unknown,1,Finished Airing,5.17,12,12054.0,12378,130,0,,,"Adventure, Comedy, Fantasy, Kids"
1102,Urda,ONA,Unknown,5,Finished Airing,4.74,1263,9234.0,6263,2633,3,,Romanov Films,"Action, Historical, Military, Sci-Fi"
4087,Michiko to Hatchin,TV,Original,22,Finished Airing,7.88,34621,743.0,841,103432,1417,Fall 2008,Manglobe,"Action, Adventure"
16512,Devil Survivor 2 The Animation,TV,Game,13,Finished Airing,7.02,58263,3491.0,681,123859,491,Spring 2013,Bridge,"Action, Demons, Supernatural"
1342,Violence Jack: Jigoku Gai-hen,OVA,Unknown,1,Finished Airing,5.69,2614,8025.0,4986,4728,10,,,"Action, Drama, Horror"
5994,Midoriyama Koukou Koushien-hen,OVA,Unknown,10,Finished Airing,7.04,28,11241.0,11387,187,0,,,"Comedy, School, Sports"
24201,Rakugaki Picasso,Music,Unknown,1,Finished Airing,5.51,270,8361.0,9739,446,0,,,Music
23979,Something Great Chizu ni Nai Machi,Movie,Unknown,1,Finished Airing,8.0,8,12170.0,12263,134,0,,,Slice of Life
13091,Ojiichan ga Kaizoku Datta Koro,Movie,Original,1,Finished Airing,5.4,62,8546.0,11556,176,0,,,Comedy
13667,Naruto: Shippuuden Movie 6 - Road to Ninja,Movie,Manga,1,Finished Airing,7.82,76935,847.0,664,126060,225,,Studio Pierrot,"Action, Super Power, Adventure, Martial Arts, Shounen"
34393,Room Mate,TV,Original,12,Finished Airing,4.9,4130,9117.0,3295,13080,27,Spring 2017,TYPHOON GRAPHICS,"Harem, Slice of Life"
4872,Goku Sayonara Zetsubou Sensei,OVA,Manga,3,Finished Airing,7.92,22997,658.0,1612,46299,89,,Shaft,"Comedy, Parody, School"
3475,Muramasa,Movie,Original,1,Finished Airing,6.3,1637,6405.0,5768,3284,2,,,"Historical, Horror, Martial Arts, Samurai"
32684,Suki na Mono wa Suki Dakara Shou ga Nai!!: Onsen ni Ikou!,Special,Visual novel,1,Finished Airing,6.58,728,5301.0,7164,1732,2,,Zexcs,"Comedy, School, Shoujo, Shounen Ai, Slice of Life"
1927,Gakuen Tokusou Hikaruon,OVA,Original,1,Finished Airing,5.81,672,7757.0,7585,1411,6,,AIC,"Action, Super Power, Martial Arts, School"
8316,Kawasaki Frontale x Tentai Senshi Sunred,Special,Manga,4,Finished Airing,5.97,107,7419.0,9757,439,1,,AIC A.S.T.A.,"Comedy, Parody, Seinen, Sports, Super Power"
29771,Recorder,Movie,Original,1,Finished Airing,5.23,145,8789.0,10463,302,0,,,"Dementia, Music"
10276,Tennis no Ouji-sama: Mini Theater,Special,Unknown,3,Finished Airing,7.05,1415,3391.0,5719,3354,2,,,Comedy
5140,Karaoke Senshi Mike-tarou,TV,Manga,20,Finished Airing,6.96,25,10775.0,11212,201,2,Spring 1994,,"Kids, Music"
34754,Rilu Rilu Fairilu: Yousei no Door,TV,Original,59,Finished Airing,6.75,131,4547.0,7955,1182,7,Winter 2016,Studio Deen,"Slice of Life, Magic, Fantasy"
6438,Detective Conan OVA 09: The Stranger in 10 Years...,OVA,Manga,1,Finished Airing,8.05,6727,484.0,3360,12477,13,,TMS Entertainment,"Adventure, Comedy, Mystery, Police, Shounen"
10003,Kago Shintarou Anime Sakuhin Shuu,OVA,Original,15,Finished Airing,5.08,775,8959.0,6467,2414,5,,,"Comedy, Dementia, Horror, Seinen"
5223,Robotan (1986),TV,Unknown,33,Finished Airing,6.36,137,6166.0,10032,377,0,Winter 1986,,"Comedy, Kids"
72,Full Metal Panic? Fumoffu,TV,Light novel,12,Finished Airing,8.16,127379,357.0,365,204094,2665,Summer 2003,Kyoto Animation,"Action, Comedy, School"
2800,Candy Candy,TV,Unknown,115,Finished Airing,7.58,6975,1395.0,3080,14916,224,Fall 1976,Toei Animation,"Slice of Life, Drama, Shoujo"
